,index,pc_code,pc_description,unit,country_code,country_name,quantity,value
3403,3950,E6,Alcoholic Beverages,Ton,599,Unspecified,11200.0,0.165615
3404,3951,E6,Alcoholic Beverages,Ton,1213,Kenya,5151039.0,6.246438
3405,3952,E6,Alcoholic Beverages,Ton,1395,Tanzania Rep,3836518.0,3.280511
3406,3953,E6,Alcoholic Beverages,Ton,1417,Uganda,3842546.0,2.917032
3407,3954,E6,Alcoholic Beverages,Ton,2035,Benin,2277035.0,2.725598
3408,3955,E6,Alcoholic Beverages,Ton,2050,Burkina Faso,525150.0,0.710895
3409,3956,E6,Alcoholic Beverages,Ton,2057,Cameroon,9224233.0,6.400564
3410,3957,E6,Alcoholic Beverages,Ton,2087,Congo P Rep,2934972.0,3.080655
3411,3958,E6,Alcoholic Beverages,Ton,2141,Gabon,15.0,1.9e-05
3412,3959,E6,Alcoholic Beverages,Ton,2199,Cote D' Ivoire,2120732.0,1.813444
3413,3960,E6,Alcoholic Beverages,Ton,2257,Mauritius,229268.0,0.224072
3414,3961,E6,Alcoholic Beverages,Ton,2289,Niger,30389.0,0.074562
3415,3962,E6,Alcoholic Beverages,Ton,2345,Rwanda,3768697.0,3.008067
3416,3963,E6,Alcoholic Beverages,Ton,2353,Senegal,16000.0,0.015604
3417,3964,E6,Alcoholic Beverages,Ton,2399,Togo,2523763.0,2.923044
3418,3965,E6,Alcoholic Beverages,Ton,2459,Congo D. Rep.,1721538.0,2.343096
3419,3966,E6,Alcoholic Beverages,Ton,3011,Angola,7979994.0,8.113903
3420,3967,E6,Alcoholic Beverages,Ton,3053,Burundi,21000.0,0.03038
3421,3968,E6,Alcoholic Beverages,Ton,3063,Cape Verde Is,20000.0,0.013327
3422,3969,E6,Alcoholic Beverages,Ton,3085,Comoros,13000.0,0.022872
3423,3970,E6,Alcoholic Beverages,Ton,3102,Djibouti,9590.0,0.027874
3424,3971,E6,Alcoholic Beverages,Ton,3116,Eritrea,170000.0,0.149297
3425,3972,E6,Alcoholic Beverages,Ton,3117,Equtl Guinea,1006000.0,0.753556
3426,3973,E6,Alcoholic Beverages,Ton,3143,Gambia,20000.0,0.012257
3427,3974,E6,Alcoholic Beverages,Ton,3149,Ghana,31872652.0,27.142437
3428,3975,E6,Alcoholic Beverages,Ton,3167,Guinea,2609076.0,1.981528
3429,3976,E6,Alcoholic Beverages,Ton,3169,Guinea Bissau,1113000.0,0.764547
3430,3977,E6,Alcoholic Beverages,Ton,3229,Liberia,3753580.0,2.550606
3431,3978,E6,Alcoholic Beverages,Ton,3243,Malawi,697000.0,0.523848
3432,3979,E6,Alcoholic Beverages,Ton,3249,Mali,30842.0,0.117065
3433,3980,E6,Alcoholic Beverages,Ton,3267,Mozambique,146875.0,0.165961
3434,3981,E6,Alcoholic Beverages,Ton,3269,Namibia,1275.0,0.013118
3435,3982,E6,Alcoholic Beverages,Ton,3291,Nigeria,43300830.0,40.272593
3436,3983,E6,Alcoholic Beverages,Ton,3339,Reunion,15392.0,0.013999
3437,3984,E6,Alcoholic Beverages,Ton,3349,Sao Tome,1200.0,0.008049
3438,3985,E6,Alcoholic Beverages,Ton,3355,Seychelles,75028.0,0.074472
3439,3986,E6,Alcoholic Beverages,Ton,3357,Sierra Leone,8795826.0,6.25836
3440,3987,E6,Alcoholic Beverages,Ton,3461,Zambia,545666.0,0.633669
3441,3988,E6,Alcoholic Beverages,Ton,4265,Morocco,86995.0,0.213931
3442,3989,E6,Alcoholic Beverages,Ton,4365,South Africa,36939.0,0.471644
3443,3990,E6,Alcoholic Beverages,Ton,4381,Sudan,668523.0,0.942644
3444,3991,E6,Alcoholic Beverages,Ton,4463,Zimbabwe,1100.0,0.002945
3445,3992,E6,Alcoholic Beverages,Ton,5059,Canada,423172.0,0.813191
3446,3993,E6,Alcoholic Beverages,Ton,5423,U S A,3090009.0,3.880797
3447,3994,E6,Alcoholic Beverages,Ton,6039,Bolivia,8580.0,0.014633
3448,3995,E6,Alcoholic Beverages,Ton,6073,Chile,169354.0,0.413005
3449,3996,E6,Alcoholic Beverages,Ton,6319,Peru,14700.0,0.032866
3450,3997,E6,Alcoholic Beverages,Ton,7020,Aruba,32820.0,0.027325
3451,3998,E6,Alcoholic Beverages,Ton,7203,Jamaica,36500.0,0.03247
3452,3999,E6,Alcoholic Beverages,Ton,7405,Trinidad,220000.0,0.162579
3453,4000,E6,Alcoholic Beverages,Ton,8091,Costa Rica,3960.0,0.015615
3454,4001,E6,Alcoholic Beverages,Ton,8165,Guatemala,1800.0,0.01162
3455,4002,E6,Alcoholic Beverages,Ton,8177,Honduras,17478.0,0.051549
3456,4003,E6,Alcoholic Beverages,Ton,9093,Cuba,33434.0,0.194014
3457,4004,E6,Alcoholic Beverages,Ton,9175,Haiti,465585.0,1.528614
3458,4005,E6,Alcoholic Beverages,Ton,9277,Netherlandantil,920.0,0.002858
3459,4006,E6,Alcoholic Beverages,Ton,9311,Panama Republic,69674.0,0.286204
3460,4007,E6,Alcoholic Beverages,Ton,10001,Afghanistan,9900.0,0.015495
3461,4008,E6,Alcoholic Beverages,Ton,10017,Australia,146845.0,0.29892
3462,4009,E6,Alcoholic Beverages,Ton,10027,Bangladesh Pr,499250.0,0.533536
3463,4010,E6,Alcoholic Beverages,Ton,10038,Bhutan,1733928.0,1.569342
3464,4011,E6,Alcoholic Beverages,Ton,10047,Brunei,3.0,7.2e-05
3465,4012,E6,Alcoholic Beverages,Ton,10056,Cambodia,22812.0,0.100692
3466,4013,E6,Alcoholic Beverages,Ton,10077,China P Rp,238390.0,0.368597
3467,4014,E6,Alcoholic Beverages,Ton,10179,Hong Kong,205101.0,0.531118
3468,4015,E6,Alcoholic Beverages,Ton,10205,Japan,588799.0,0.9386
3469,4016,E6,Alcoholic Beverages,Ton,10217,Korea Rp,45235.0,0.056422
3470,4017,E6,Alcoholic Beverages,Ton,10245,Malaysia,5822318.0,6.394383
3471,4018,E6,Alcoholic Beverages,Ton,10258,Myanmar,23478.0,0.017928
3472,4019,E6,Alcoholic Beverages,Ton,10273,Nepal,8891650.0,6.952714
3473,4020,E6,Alcoholic Beverages,Ton,10285,New Zealand,202863.0,0.219058
3474,4021,E6,Alcoholic Beverages,Ton,10309,Pakistan Ir,102.0,0.000135
3475,4022,E6,Alcoholic Beverages,Ton,10323,Philippines,152514.0,0.412535
3476,4023,E6,Alcoholic Beverages,Ton,10359,Singapore,17355604.0,26.146035
3477,4024,E6,Alcoholic Beverages,Ton,10369,Sri Lanka Dsr,2025200.0,4.576037
3478,4025,E6,Alcoholic Beverages,Ton,10397,Thailand,354990.0,0.885981
3479,4026,E6,Alcoholic Beverages,Ton,10437,Vietnam Soc Rep,843399.0,7.675386
3480,4027,E6,Alcoholic Beverages,Ton,11025,Baharain Is,3454540.0,4.147169
3481,4028,E6,Alcoholic Beverages,Ton,11191,Iraq,162700.0,0.221473
3482,4029,E6,Alcoholic Beverages,Ton,11207,Jordan,3226890.0,2.491156
3483,4030,E6,Alcoholic Beverages,Ton,11219,Kuwait,10381.0,0.019366
3484,4031,E6,Alcoholic Beverages,Ton,11225,Lebanon,3116706.0,2.221659
3485,4032,E6,Alcoholic Beverages,Ton,11301,Oman,1783960.0,6.85284
3486,4033,E6,Alcoholic Beverages,Ton,11335,Qatar,970812.0,2.501548
3487,4034,E6,Alcoholic Beverages,Ton,11351,Saudi Arab,3379850.0,2.358771
3488,4035,E6,Alcoholic Beverages,Ton,11391,Syria,1540000.0,1.096742
3489,4036,E6,Alcoholic Beverages,Ton,11419,U Arab Emts,35198880.0,77.372161
3490,4037,E6,Alcoholic Beverages,Ton,11453,Yemen Republc,40000.0,0.031753
3491,4038,E6,Alcoholic Beverages,Ton,12075,Taiwan,19461.0,0.162487
3492,4039,E6,Alcoholic Beverages,Ton,12195,Israel,20003.0,0.013841
3493,4040,E6,Alcoholic Beverages,Ton,12247,Maldives,62300.0,0.326
3494,4041,E6,Alcoholic Beverages,Ton,13033,Belgium,58004.0,0.097938
3495,4042,E6,Alcoholic Beverages,Ton,13101,Denmark,3348.0,0.016831
3496,4043,E6,Alcoholic Beverages,Ton,13125,Finland,10010.0,0.014072
3497,4044,E6,Alcoholic Beverages,Ton,13129,France,133019.0,0.887596
3498,4045,E6,Alcoholic Beverages,Ton,13147,Germany,67687.0,0.244548
3499,4046,E6,Alcoholic Beverages,Ton,13193,Ireland,3695.0,0.006994
3500,4047,E6,Alcoholic Beverages,Ton,13197,Italy,45098.0,0.16861
3501,4048,E6,Alcoholic Beverages,Ton,13275,Netherland,786245.0,12.086059
3502,4049,E6,Alcoholic Beverages,Ton,13367,Spain,650883.0,0.867226
3503,4050,E6,Alcoholic Beverages,Ton,13387,Sweden,3945.0,0.017653
3504,4051,E6,Alcoholic Beverages,Ton,13421,U K,409077.0,1.649453
3505,4052,E6,Alcoholic Beverages,Ton,14297,Norway,60055.0,0.068297
3506,4053,E6,Alcoholic Beverages,Ton,14389,Switzerland,5866.0,0.014941
3507,4054,E6,Alcoholic Beverages,Ton,15114,Estonia,9240.0,0.018204
3508,4055,E6,Alcoholic Beverages,Ton,15145,Georgia,8757.0,0.025693
3509,4056,E6,Alcoholic Beverages,Ton,15212,Kazakhstan,24100.0,0.050932
3510,4057,E6,Alcoholic Beverages,Ton,15325,Poland,13500.0,0.044405
3511,4058,E6,Alcoholic Beverages,Ton,15344,Russia,130110.0,0.255186
3512,4059,E6,Alcoholic Beverages,Ton,15358,Slovak Rep,420.0,0.000943
3513,4060,E6,Alcoholic Beverages,Ton,15422,Ukraine,36470.0,0.094261
3514,4061,E6,Alcoholic Beverages,Ton,16409,Turkey,1694538.0,1.502052
3515,4062,E7,Marine Products,Ton,599,Unspecified,5.345,0.016623
3516,4063,E7,Marine Products,Ton,1213,Kenya,240.95,0.187852
3517,4064,E7,Marine Products,Ton,1395,Tanzania Rep,253.08,0.311752
3518,4065,E7,Marine Products,Ton,1417,Uganda,7.232,0.049917
3519,4066,E7,Marine Products,Ton,2035,Benin,214.8,0.436327
3520,4067,E7,Marine Products,Ton,2050,Burkina Faso,40.0,0.088293
3521,4068,E7,Marine Products,Ton,2057,Cameroon,261.37,0.344903
3522,4069,E7,Marine Products,Ton,2087,Congo P Rep,544.165,0.635147
3523,4070,E7,Marine Products,Ton,2141,Gabon,71.53,0.250316
3524,4071,E7,Marine Products,Ton,2199,Cote D' Ivoire,66.55,0.111633
3525,4072,E7,Marine Products,Ton,2241,Madagascar,20.0,0.048878
3526,4073,E7,Marine Products,Ton,2257,Mauritius,1727.196,10.913541
3527,4074,E7,Marine Products,Ton,2289,Niger,257.751,0.780039
3528,4075,E7,Marine Products,Ton,2353,Senegal,79.283,0.247223
3529,4076,E7,Marine Products,Ton,2399,Togo,25.0,0.029835
3530,4077,E7,Marine Products,Ton,2459,Congo D. Rep.,74.0,0.172023
3531,4078,E7,Marine Products,Ton,3011,Angola,188.196,0.50858
3532,4079,E7,Marine Products,Ton,3085,Comoros,15.48,0.03744
3533,4080,E7,Marine Products,Ton,3102,Djibouti,35.0,0.267703
3534,4081,E7,Marine Products,Ton,3117,Equtl Guinea,78.835,0.267464
3535,4082,E7,Marine Products,Ton,3143,Gambia,100.0,0.260338
3536,4083,E7,Marine Products,Ton,3149,Ghana,36.6,0.130236
3537,4084,E7,Marine Products,Ton,3167,Guinea,18.563,0.057343
3538,4085,E7,Marine Products,Ton,3339,Reunion,2407.312,16.605817
3539,4086,E7,Marine Products,Ton,3349,Sao Tome,0.995,0.005786
3540,4087,E7,Marine Products,Ton,3355,Seychelles,35.39,0.278406
3541,4088,E7,Marine Products,Ton,3371,St Helena,3.665,0.028946
3542,4089,E7,Marine Products,Ton,4005,Algeria,1164.615,5.111421
3543,4090,E7,Marine Products,Ton,4111,Egypt A Rp,3077.907,19.689026
3544,4091,E7,Marine Products,Ton,4231,Libya,40.0,0.147464
3545,4092,E7,Marine Products,Ton,4265,Morocco,57.14,0.070778
3546,4093,E7,Marine Products,Ton,4365,South Africa,9300.992,38.379171
3547,4094,E7,Marine Products,Ton,4407,Tunisia,2021.103,2.396131
3548,4095,E7,Marine Products,Ton,5059,Canada,14637.612,107.588261
3549,4096,E7,Marine Products,Ton,5423,U S A,147223.551,1326.854161
3550,4097,E7,Marine Products,Ton,6073,Chile,3023.523,4.971036
3551,4098,E7,Marine Products,Ton,6083,Colombia,53.826,0.139436
3552,4099,E7,Marine Products,Ton,6319,Peru,1141.36,1.689602
3553,4100,E7,Marine Products,Ton,6427,Uruguay,42.38,0.401474
3554,4101,E7,Marine Products,Ton,7013,Antigua,0.399,0.007256
3555,4102,E7,Marine Products,Ton,7023,Bahamas,0.731,0.00407
3556,4103,E7,Marine Products,Ton,7029,Barbados,9.943,0.107019
3557,4104,E7,Marine Products,Ton,7203,Jamaica,23.025,0.23184
3558,4105,E7,Marine Products,Ton,7405,Trinidad,125.287,1.013141
3559,4106,E7,Marine Products,Ton,9103,Dominic Rep,1749.133,9.329752
3560,4107,E7,Marine Products,Ton,9161,Guadeloupe,40.0,0.288864
3561,4108,E7,Marine Products,Ton,9253,Martinique,140.059,0.952892
3562,4109,E7,Marine Products,Ton,9259,Mexico,235.388,1.78359
3563,4110,E7,Marine Products,Ton,9277,Netherlandantil,76.2,0.658075
3564,4111,E7,Marine Products,Ton,9311,Panama Republic,109.356,0.804862
3565,4112,E7,Marine Products,Ton,9331,Puerto Rico,563.783,5.027891
3566,4113,E7,Marine Products,Ton,10001,Afghanistan,11.573,0.04921
3567,4114,E7,Marine Products,Ton,10017,Australia,3666.148,7.688648
3568,4115,E7,Marine Products,Ton,10027,Bangladesh Pr,42812.308,33.395707
3569,4116,E7,Marine Products,Ton,10038,Bhutan,0.5,0.001943
3570,4117,E7,Marine Products,Ton,10047,Brunei,64.29,0.360741
3571,4118,E7,Marine Products,Ton,10077,China P Rp,49023.61,149.712418
3572,4119,E7,Marine Products,Ton,10127,Fiji Is,120.79,0.640926
3573,4120,E7,Marine Products,Ton,10179,Hong Kong,3614.191,82.340675
3574,4121,E7,Marine Products,Ton,10187,Indonesia,2234.318,2.370575
3575,4122,E7,Marine Products,Ton,10189,Iran,9017.325,20.306639
3576,4123,E7,Marine Products,Ton,10205,Japan,76320.396,404.664079
3577,4124,E7,Marine Products,Ton,10217,Korea Rp,8084.68,23.997128
3578,4125,E7,Marine Products,Ton,10245,Malaysia,13547.113,39.896366
3579,4126,E7,Marine Products,Ton,10258,Myanmar,12.12,0.095726
3580,4127,E7,Marine Products,Ton,10273,Nepal,5540.514,4.879346
3581,4128,E7,Marine Products,Ton,10285,New Zealand,320.121,2.096755
3582,4129,E7,Marine Products,Ton,10309,Pakistan Ir,28.727,0.143132
3583,4130,E7,Marine Products,Ton,10315,Papua N Gna,136.863,0.210798
3584,4131,E7,Marine Products,Ton,10323,Philippines,424.608,0.297262
3585,4132,E7,Marine Products,Ton,10359,Singapore,5695.442,40.064323
3586,4133,E7,Marine Products,Ton,10369,Sri Lanka Dsr,9239.599,15.937296
3587,4134,E7,Marine Products,Ton,10397,Thailand,57047.96,126.103439
3588,4135,E7,Marine Products,Ton,10437,Vietnam Soc Rep,227137.519,894.878041
3589,4136,E7,Marine Products,Ton,11025,Baharain Is,789.757,3.909254
3590,4137,E7,Marine Products,Ton,11191,Iraq,145.33,0.307146
3591,4138,E7,Marine Products,Ton,11207,Jordan,272.419,1.243007
3592,4139,E7,Marine Products,Ton,11219,Kuwait,5758.103,36.298098
3593,4140,E7,Marine Products,Ton,11225,Lebanon,588.422,3.818397
3594,4141,E7,Marine Products,Ton,11301,Oman,2406.984,6.634329
3595,4142,E7,Marine Products,Ton,11335,Qatar,3043.662,18.561279
3596,4143,E7,Marine Products,Ton,11351,Saudi Arab,10390.318,49.687095
3597,4144,E7,Marine Products,Ton,11419,U Arab Emts,22591.161,138.912686
3598,4145,E7,Marine Products,Ton,11453,Yemen Republc,56.0,0.092647
3599,4146,E7,Marine Products,Ton,12075,Taiwan,24771.733,59.297562
3600,4147,E7,Marine Products,Ton,12195,Israel,1027.416,4.752028
3601,4148,E7,Marine Products,Ton,12215,Korea Dp Rp,1194.354,3.60777
3602,4149,E7,Marine Products,Ton,12239,Macao,7.2,0.033948
3603,4150,E7,Marine Products,Ton,12247,Maldives,495.377,7.400308
3604,4151,E7,Marine Products,Ton,13019,Austria,193.788,0.925696
3605,4152,E7,Marine Products,Ton,13033,Belgium,24239.852,172.794482
3606,4153,E7,Marine Products,Ton,13101,Denmark,1440.318,9.412947
3607,4154,E7,Marine Products,Ton,13129,France,15393.644,90.506706
3608,4155,E7,Marine Products,Ton,13147,Germany,5341.683,37.250013
3609,4156,E7,Marine Products,Ton,13155,Greece,6980.308,26.821227
3610,4157,E7,Marine Products,Ton,13193,Ireland,501.1,4.522247
3611,4158,E7,Marine Products,Ton,13197,Italy,30874.671,129.218451
3612,4159,E7,Marine Products,Ton,13275,Netherland,18640.127,115.057524
3613,4160,E7,Marine Products,Ton,13327,Portugal,10256.659,44.34556
3614,4161,E7,Marine Products,Ton,13367,Spain,49297.23,184.28689
3615,4162,E7,Marine Products,Ton,13387,Sweden,335.27,1.464015
3616,4163,E7,Marine Products,Ton,13421,U K,17958.395,134.837469
3617,4164,E7,Marine Products,Ton,14297,Norway,85.5,0.652262
3618,4165,E7,Marine Products,Ton,14389,Switzerland,205.45,1.088275
3619,4166,E7,Marine Products,Ton,15003,Albania,179.2,0.664847
3620,4167,E7,Marine Products,Ton,15021,Azerbaijan,16.0,0.038219
3621,4168,E7,Marine Products,Ton,15049,Bulgaria,200.0,0.143373
3622,4169,E7,Marine Products,Ton,15055,Belarus,1078.56,3.261192
3623,4170,E7,Marine Products,Ton,15092,Croatia,161.276,0.518889
3624,4171,E7,Marine Products,Ton,15098,Czech Republic,6.037,0.026313
3625,4172,E7,Marine Products,Ton,15181,Hungary,6.115,0.062112
3626,4173,E7,Marine Products,Ton,15224,Latvia,128.41,0.703543
3627,4174,E7,Marine Products,Ton,15234,Lithuania,4322.38,10.244968
3628,4175,E7,Marine Products,Ton,15325,Poland,1209.01,8.021229
3629,4176,E7,Marine Products,Ton,15344,Russia,6707.925,32.444003
3630,4177,E7,Marine Products,Ton,15358,Slovak Rep,4.0,0.02101
3631,4178,E7,Marine Products,Ton,15360,Slovenia,181.599,0.542488
3632,4179,E7,Marine Products,Ton,15410,Turkmenistan,0.5,0.000357
3633,4180,E7,Marine Products,Ton,15422,Ukraine,29.0,0.155584
3634,4181,E7,Marine Products,Ton,16095,Cyprus,858.069,2.987008
3635,4182,E7,Marine Products,Ton,16251,Malta,86.402,0.485971
3636,4183,E7,Marine Products,Ton,16409,Turkey,1804.021,8.589878
3637,4184,E8,Iron Ore,Ton,4365,South Africa,7.0,0.000331
3638,4185,E8,Iron Ore,Ton,5059,Canada,7.0,0.000147
3639,4186,E8,Iron Ore,Ton,10077,China P Rp,5061373.0,155.280876
3640,4187,E8,Iron Ore,Ton,10189,Iran,290314.0,31.772256
3641,4188,E8,Iron Ore,Ton,10245,Malaysia,21340.0,1.28729
3642,4189,E8,Iron Ore,Ton,10273,Nepal,44169.0,1.142243
3643,4190,E8,Iron Ore,Ton,10437,Vietnam Soc Rep,4874.0,0.287522
3644,4191,E8,Iron Ore,Ton,11219,Kuwait,108.0,0.033661
3645,4192,E8,Iron Ore,Ton,11301,Oman,128.0,0.028417
3646,4193,E8,Iron Ore,Ton,11351,Saudi Arab,135.0,0.022651
3647,4194,E8,Iron Ore,Ton,11419,U Arab Emts,21945.0,1.601701
3648,4195,E8,Iron Ore,Ton,13019,Austria,2.0,6.1e-05
3649,4196,E8,Iron Ore,Ton,13125,Finland,3.0,7.2e-05
3650,4197,E8,Iron Ore,Ton,15344,Russia,80.0,0.001491
3651,4198,E9,Mica,Ton,1213,Kenya,3.066,0.005226
3652,4199,E9,Mica,Ton,2087,Congo P Rep,32.3,0.006569
3653,4200,E9,Mica,Ton,2199,Cote D' Ivoire,20.0,0.01425
3654,4201,E9,Mica,Ton,3167,Guinea,1.5,0.000482
3655,4202,E9,Mica,Ton,3291,Nigeria,2.2,0.005865
3656,4203,E9,Mica,Ton,3461,Zambia,9.0,0.006816
3657,4204,E9,Mica,Ton,4005,Algeria,287.364,0.073271
3658,4205,E9,Mica,Ton,4111,Egypt A Rp,523.0,0.140024
3659,4206,E9,Mica,Ton,4365,South Africa,105.24,0.033556
3660,4207,E9,Mica,Ton,4381,Sudan,158.5,0.032334
3661,4208,E9,Mica,Ton,5059,Canada,1.996,0.001134
3662,4209,E9,Mica,Ton,5423,U S A,3966.492,2.845487
3663,4210,E9,Mica,Ton,6015,Argentina,0.2,0.000776
3664,4211,E9,Mica,Ton,6043,Brazil,137.0,0.083311
3665,4212,E9,Mica,Ton,7171,Guyana,72.0,0.035555
